8811,9210,2849,1612,3509,5553,5662,7175,1278,5172,2828,4586
5432,6897,2955,5368,4950,598,8342,8106,2356,9068,4652,396
9459,6435,4484,6356,9168,4409,8017,1941,398,9401,3202,7406
357,7636,6477,2529,4960,6344,5265,7724,8520,2270,5127,6254
169,1354,3246,4874,5077,8250,6533,6321,4741,5331,142,9484
5148,1987,7985,7702,8930,6894,2599,5022,8138,8150,1978,5238
6821,5606,8201,1588,3825,5557,6546,6856,6074,2343,9769,2287
8936,6570,7881,9779,6350,3730,4769,5462,538,9090,2378,4062
2196,4036,7841,838,494,7877,5518,3755,5524,3341,5120,6957
1301,6278,7635,9510,9619,8039,3932,5963,2140,903,995,3572
5790,8,9142,900,803,6612,5949,3145,4840,9986,100,6948
6362,7218,4253,3916,191,3675,4399,8885,2097,9760,5741,7505
4553,5356,4199,9485,5715,2596,3221,7741,6702,2480,2323,9567
3077,4987,1416,4386,8243,7726,1586,1616,678,8023,4762,7620
6711,4925,2548,2396,9606,8091,9423,2997,8802,3881,9993,2948
3127,6349,640,8664,5285,5587,6695,2725,2916,6499,4651,9483
544,5666,8049,1938,7027,8712,9470,8712,2674,2309,2821,8510
9745,936,6061,5925,8058,4119,9810,806,2049,9109,3903,3507
1171,1101,5385,9322,1283,6116,6649,7394,6193,296,84,9184
7236,3029,3689,1012,6099,9570,4837,8266,8112,5279,3799,2506
4155,1176,7145,9154,1618,153,7212,5918,5085,9823,8196,7897
3790,7116,923,7421,4007,8873,7335,4706,2744,4455,5610,2352
7214,8797,6027,8914,8620,7533,7700,2591,9764,2053,7349,7375
7144,2749,5717,5239,6932,8442,8615,6905,3283,7699,3016,6700
4020,557,2463,685,5117,7334,684,8371,6416,8890,158,3803
8886,7314,710,6520,6225,3682,7115,7811,6186,429,9275,279
4468,4360,9280,1586,1439,8025,9708,5527,6836,7002,1829,2018
3959,568,4561,5678,3785,2883,6385,1750,1126,2307,2452,1084
7693,8935,6623,7118,5303,5926,9206,5425,7559,5937,9865,6511
5282,3075,7065,909,3101,8618,1608,8407,4193,9944,9126,7981
218,4125,999,3642,2384,7612,473,6599,1848,8351,3933,9709
2386,5552,3131,6350,2580,8904,6670,2911,8581,2762,7690,2602
6248,9548,7005,1519,9756,3868,7404,6042,6071,9457,2315,9840
8498,6516,2248,5857,9886,4638,7579,2820,8421,4529,9742,8845
8023,7716,3081,4901,878,7075,1559,8276,6544,3120,7856,4613
3393,7737,9448,2898,2671,2674,6817,6353,694,2915,91,8475
6195,4540,8946,2449,3992,7956,2479,4757,2529,5850,2906,2398
3291,7586,2716,6910,1726,8626,5736,7143,8865,7368,8602,979
6330,407,1375,1185,779,8314,7068,8447,2565,6293,2262,9248
2795,535,2648,2464,2722,6332,7699,3272,2423,4373,6106,1356
2969,2816,2597,3419,5847,9743,9169,6681,3431,4357,5152,1735
3807,1262,7736,1391,5842,3051,4809,7309,9211,7241,932,2495
5743,2119,6232,417,263,1401,3343,8113,6163,9924,207,2226
9045,6077,2992,94,1996,9796,2827,6769,2378,377,5525,3536
7857,4735,5560,1505,1252,4161,3509,3499,411,9392,865,3860
2522,4854,8343,465,6152,3935,6666,3423,4245,1816,6023,1315
64,8812,7775,252,853,1228,9106,4049,4937,8405,6483,7585
394,8307,4152,6081,3840,7862,7461,5253,3191,960,2767,5910
8094,494,2252,840,6424,3268,7169,7350,7221,9447,6682,7441
5161,8102,4935,9489,5078,170,8952,7045,2889,4963,929,468
8067,586,5788,4619,6188,6977,5160,8402,2139,3372,2044,3481
6302,8848,4271,7222,9713,8881,8266,7537,1599,8230,7125,9875
8115,1544,114,5080,1470,1819,5189,9697,7854,7947,3717,4066
6095,9090,7590,8115,1474,4459,4389,775,1466,6838,6995,7342
52,9639,7122,6318,123,8416,7759,8846,4880,4319,2005,1625
453,3590,8192,6425,1529,1182,6951,2820,7627,7391,7628,5387
8436,2052,2210,6633,907,1004,1272,7909,1482,2898,336,3423
8911,7112,1768,3222,676,1131,1344,7962,5776,7388,7007,679
5695,343,1915,2935,8068,4029,9921,4882,8798,3894,5791,2577
3099,3794,7003,9279,7248,6069,1902,9897,6288,8624,5684,6476
7494,537,5567,9434,7224,1605,6433,3078,2482,8993,1576,4967
9819,9579,3531,7083,2521,8942,8587,6545,7241,3594,5942,2251
7406,3227,3600,3694,5047,7308,597,8128,3242,53,5468,6267
8534,4056,2668,3291,9653,1679,295,3812,7155,7322,3972,6236
934,161,4688,6341,4710,8074,8776,8829,6674,7959,2563,5724
7350,3828,2570,405,5847,7551,8239,5204,7958,8316,6254,1070
6513,4368,6653,5612,8975,9207,2421,7042,7800,792,1029,1504
9510,946,4833,5317,1119,330,9444,4967,6802,5328,3198,6961
2266,9815,70,1858,2067,599,4447,2327,8177,360,7444,7230
393,6262,8441,4904,3471,4877,4845,1799,1827,3885,9435,6797
7925,1822,371,8337,7804,6717,4948,9451,3156,988,9462,3033
4114,312,4146,5379,7771,3023,185,5140,6653,3818,9284,7487
8631,7167,2251,5823,3977,3093,2394,5563,4761,4812,9798,3308
8074,604,5213,2848,9923,8748,5223,3819,4096,6770,9191,5520
2618,1105,6565,8384,4801,9797,1836,9398,6682,5057,7779,9797
2224,8321,1413,563,4868,8733,7015,7327,4106,9238,2300,9044
5453,9138,2974,3940,3792,1187,8461,7026,3428,8615,5282,4352
9134,4317,2425,1687,5319,340,3289,8061,9643,538,7993,5529
6296,2460,3974,5144,7085,1460,7169,8430,5878,3589,8915,3444
8044,1141,4749,963,1577,2828,9349,1400,7899,7334,5053,2945
4209,4852,6369,6584,1742,5886,7559,1379,2108,7207,2341,3120
5603,7150,5716,313,2688,8818,6412,2080,1108,3145,7975,2832
6861,3653,2493,2985,8695,8774,8266,5235,909,6884,3338,1849
2401,851,7495,738,7286,8506,5850,5614,9675,6723,3578,8317
8213,1119,4694,8194,5686,5243,6211,7473,7825,8479,2212,1635
5327,8707,8781,9751,2769,6229,5000,3087,1599,1117,9221,6262
2961,3406,5821,6066,1020,5657,9771,1686,765,3422,8562,8425
3534,605,8147,1277,3548,7465,9015,4738,2426,2654,4038,5711
2366,654,5183,5738,4300,8633,1534,3062,6438,2028,5190,8753
624,2463,9433,5150,9865,9279,5039,913,3075,7604,3298,9742
822,2203,2026,5044,158,1979,6521,7852,6328,6688,3358,4356
7863,432,9784,196,5432,1254,412,9236,3102,3697,502,2953
4158,8883,6760,6219,5833,5542,6966,8012,4190,2710,6106,3159
